CustomerID,Recency,Frequency,Monetary,Month,R_Score,F_Score,M_Score,RFM_Score,Segment
14032.0,8,24,4602.95,2011-12-01,5,5,5,555,Champions
14033.0,547,1,109.44,2011-12-01,1,1,1,111,Hibernating
14034.0,14,4,512.02,2011-12-01,5,3,2,532,Loyal Customers
14035.0,20,11,2852.47,2011-12-01,4,5,4,454,Frequent Buyers
14036.0,276,1,626.65,2011-12-01,2,1,3,213,Others
14037.0,168,7,755.95,2011-12-01,3,4,3,343,Others
14038.0,70,8,3000.93,2011-12-01,3,4,5,345,Big Spenders
14039.0,25,2,267.28000000000003,2011-12-01,4,2,1,421,Others
14040.0,32,42,12457.84,2011-12-01,4,5,5,455,Frequent Buyers
14041.0,258,1,141.41,2011-12-01,2,1,1,211,At Risk
14042.0,717,1,431.98,2011-12-01,1,1,2,112,Hibernating
14043.0,483,3,301.3,2011-12-01,1,3,2,132,Others
14044.0,18,11,3106.15,2011-12-01,4,5,5,455,Frequent Buyers
14045.0,101,19,9660.63,2011-12-01,3,5,5,355,Frequent Buyers
14046.0,276,1,154.99,2011-12-01,2,1,1,211,At Risk
14047.0,0,19,4158.7300000000005,2011-12-01,5,5,5,555,Champions
14048.0,269,4,713.89,2011-12-01,2,3,3,233,Others
14049.0,8,18,13064.03,2011-12-01,5,5,5,555,Champions
14050.0,23,2,746.36,2011-12-01,4,2,3,423,Others
14051.0,0,41,20900.600000000002,2011-12-01,5,5,5,555,Champions
14052.0,11,2,480.81,2011-12-01,5,2,2,522,Loyal Customers
14053.0,116,4,572.3,2011-12-01,3,3,2,332,Others
14054.0,57,1,92.46000000000001,2011-12-01,3,1,1,311,At Risk
14055.0,98,3,1520.96,2011-12-01,3,3,4,334,Others
14056.0,7,28,7699.38,2011-12-01,5,5,5,555,Champions
14057.0,15,23,8338.28,2011-12-01,5,5,5,555,Champions
14058.0,454,2,469.19,2011-12-01,1,2,2,122,Others
14059.0,258,1,183.6,2011-12-01,2,1,1,211,At Risk
14060.0,14,31,9205.66,2011-12-01,5,5,5,555,Champions
14061.0,499,3,917.4300000000001,2011-12-01,1,3,3,133,Others
14062.0,1,27,25434.83,2011-12-01,5,5,5,555,Champions
14064.0,21,21,3039.75,2011-12-01,4,5,5,455,Frequent Buyers
14065.0,381,4,889.37,2011-12-01,2,3,3,233,Others
14066.0,258,1,152.55,2011-12-01,2,1,1,211,At Risk
14067.0,55,2,374.7,2011-12-01,4,2,2,422,Others
14068.0,312,5,1504.97,2011-12-01,2,3,4,234,Others
14069.0,506,2,230.06,2011-12-01,1,2,1,121,Others
14070.0,676,1,326.55,2011-12-01,1,1,2,112,Hibernating
14071.0,11,7,1152.83,2011-12-01,5,4,3,543,Loyal Customers
14072.0,658,1,390.85,2011-12-01,1,1,2,112,Hibernating
14073.0,13,2,139.54,2011-12-01,5,2,1,521,Loyal Customers
14074.0,615,1,219.4,2011-12-01,1,1,1,111,Hibernating
14075.0,11,5,1418.09,2011-12-01,5,3,4,534,Loyal Customers
14076.0,121,1,122.47,2011-12-01,3,1,1,311,At Risk
14077.0,32,6,615.08,2011-12-01,4,4,3,443,Others
14078.0,93,9,1692.6299999999999,2011-12-01,3,4,4,344,Others
14079.0,116,2,618.73,2011-12-01,3,2,3,323,Others
14080.0,24,6,1075.73,2011-12-01,4,4,3,443,Others
14081.0,259,16,5250.05,2011-12-01,2,5,5,255,Frequent Buyers
14082.0,356,2,413.36,2011-12-01,2,2,2,222,Others
14083.0,118,9,937.75,2011-12-01,3,4,3,343,Others
14084.0,504,1,150.5,2011-12-01,1,1,1,111,Hibernating
14085.0,1,31,9461.23,2011-12-01,5,5,5,555,Champions
14086.0,454,1,39.95,2011-12-01,1,1,1,111,Hibernating
14087.0,396,3,621.8,2011-12-01,2,3,3,233,Others
14088.0,2,20,62400.02,2011-12-01,5,5,5,555,Champions
14089.0,48,1,161.0,2011-12-01,4,1,1,411,At Risk
14090.0,316,1,76.32000000000001,2011-12-01,2,1,1,211,At Risk
14091.0,646,2,9530.08,2011-12-01,1,2,5,125,Big Spenders
14092.0,15,25,6855.28,2011-12-01,5,5,5,555,Champions
14093.0,4,1,442.85,2011-12-01,5,1,2,512,Loyal Customers
14094.0,431,2,334.27,2011-12-01,1,2,2,122,Others
14095.0,714,1,2.95,2011-12-01,1,1,1,111,Hibernating
14096.0,3,32,49285.37,2011-12-01,5,5,5,555,Champions
14097.0,473,2,422.86,2011-12-01,1,2,2,122,Others
14098.0,28,1,147.35,2011-12-01,4,1,1,411,At Risk
14099.0,8,22,5700.51,2011-12-01,5,5,5,555,Champions
14100.0,129,1,194.9,2011-12-01,3,1,1,311,At Risk
14101.0,65,14,9942.13,2011-12-01,3,5,5,355,Frequent Buyers
14102.0,3,7,1196.23,2011-12-01,5,4,3,543,Loyal Customers
14104.0,146,5,771.58,2011-12-01,3,3,3,333,Others
14105.0,77,9,5703.9800000000005,2011-12-01,3,4,5,345,Big Spenders
14106.0,729,1,214.8,2011-12-01,1,1,1,111,Hibernating
14107.0,43,13,4853.7,2011-12-01,4,5,5,455,Frequent Buyers
14108.0,22,5,1041.21,2011-12-01,4,3,3,433,Others
14109.0,15,2,80.2,2011-12-01,5,2,1,521,Loyal Customers
14110.0,13,34,12632.16,2011-12-01,5,5,5,555,Champions
14111.0,6,5,688.6,2011-12-01,5,3,3,533,Loyal Customers
14112.0,14,27,5524.51,2011-12-01,5,5,5,555,Champions
14113.0,14,30,5684.85,2011-12-01,5,5,5,555,Champions
14114.0,265,7,1364.09,2011-12-01,2,4,4,244,Others
14115.0,493,2,622.67,2011-12-01,1,2,3,123,Others
14116.0,11,5,1382.74,2011-12-01,5,3,4,534,Loyal Customers
14117.0,135,1,90.0,2011-12-01,3,1,1,311,At Risk
14118.0,420,1,458.45,2011-12-01,1,1,2,112,Hibernating
14119.0,346,3,163.47,2011-12-01,2,3,1,231,Others
14121.0,0,5,1969.14,2011-12-01,5,4,4,544,Loyal Customers
14122.0,386,5,309.77,2011-12-01,2,4,2,242,Others
14123.0,725,1,436.18,2011-12-01,1,1,2,112,Hibernating
14124.0,76,1,419.58,2011-12-01,3,1,2,312,Others
14125.0,2,3,2740.43,2011-12-01,5,3,4,534,Loyal Customers
14126.0,2,3,1109.96,2011-12-01,5,3,3,533,Loyal Customers
14127.0,114,6,1900.0800000000002,2011-12-01,3,4,4,344,Others
14128.0,52,4,909.36,2011-12-01,4,3,3,433,Others
14129.0,9,8,2438.76,2011-12-01,5,4,4,544,Loyal Customers
14130.0,311,4,1882.67,2011-12-01,2,3,4,234,Others
14131.0,640,1,187.87,2011-12-01,1,1,1,111,Hibernating
14132.0,6,11,3265.0,2011-12-01,5,5,5,555,Champions
14133.0,121,6,895.84,2011-12-01,3,4,3,343,Others
14134.0,374,15,11123.35,2011-12-01,2,5,5,255,Frequent Buyers
14135.0,0,24,9465.15,2011-12-01,5,5,5,555,Champions
14136.0,392,7,1553.96,2011-12-01,2,4,4,244,Others
14137.0,673,2,294.09999999999997,2011-12-01,1,2,2,122,Others
14138.0,55,1,638.21,2011-12-01,4,1,3,413,Others
14139.0,38,4,1086.8,2011-12-01,4,3,3,433,Others
14140.0,13,2,525.99,2011-12-01,5,2,2,522,Loyal Customers
14141.0,51,5,652.6800000000001,2011-12-01,4,4,3,443,Others
14142.0,365,4,967.75,2011-12-01,2,3,3,233,Others
14143.0,125,1,115.8,2011-12-01,3,1,1,311,At Risk
14144.0,478,1,30.6,2011-12-01,1,1,1,111,Hibernating
14145.0,38,8,7006.05,2011-12-01,4,4,5,445,Big Spenders
14146.0,0,13,8208.87,2011-12-01,5,5,5,555,Champions
14147.0,41,12,2019.3,2011-12-01,4,5,4,454,Frequent Buyers
14148.0,225,2,466.29,2011-12-01,2,2,2,222,Others
14149.0,204,3,259.43,2011-12-01,2,3,1,231,Others
14150.0,27,2,658.64,2011-12-01,4,2,3,423,Others
14151.0,665,3,666.7,2011-12-01,1,3,3,133,Others
14152.0,67,9,1975.44,2011-12-01,3,4,4,344,Others
14153.0,475,1,233.39999999999998,2011-12-01,1,1,1,111,Hibernating
14154.0,231,10,6263.6,2011-12-01,2,4,5,245,Big Spenders
14155.0,258,1,118.75,2011-12-01,2,1,1,211,At Risk
14156.0,1,202,296564.69,2011-12-01,5,5,5,555,Champions
14157.0,11,6,970.33,2011-12-01,5,4,3,543,Loyal Customers
14158.0,32,1,507.65999999999997,2011-12-01,4,1,2,412,Others
14159.0,11,25,7571.88,2011-12-01,5,5,5,555,Champions
14160.0,602,7,8421.47,2011-12-01,1,4,5,145,Big Spenders
14161.0,207,7,3318.88,2011-12-01,2,4,5,245,Big Spenders
14162.0,165,2,289.36,2011-12-01,3,2,2,322,Others
14163.0,79,5,2594.62,2011-12-01,3,4,4,344,Others
14164.0,62,2,1631.77,2011-12-01,3,2,4,324,Others
14165.0,267,1,122.53999999999999,2011-12-01,2,1,1,211,At Risk
14166.0,497,2,256.85,2011-12-01,1,2,1,121,Others
14167.0,31,8,1296.49,2011-12-01,4,4,4,444,Others
14168.0,412,3,305.9,2011-12-01,1,3,2,132,Others
14169.0,422,2,624.4300000000001,2011-12-01,1,2,3,123,Others
14170.0,367,3,597.33,2011-12-01,2,3,2,232,Others
14171.0,90,2,498.79,2011-12-01,3,2,2,322,Others
14172.0,597,4,389.97,2011-12-01,1,3,2,132,Others
14173.0,2,7,566.95,2011-12-01,5,4,2,542,Loyal Customers
14174.0,25,1,134.46,2011-12-01,4,1,1,411,At Risk
14175.0,43,17,7350.4400000000005,2011-12-01,4,5,5,455,Frequent Buyers
14176.0,289,6,913.11,2011-12-01,2,4,3,243,Others
14177.0,76,14,2224.39,2011-12-01,3,5,4,354,Frequent Buyers
14178.0,0,7,1620.93,2011-12-01,5,4,4,544,Loyal Customers
14179.0,32,2,719.78,2011-12-01,4,2,3,423,Others
14180.0,2,42,6110.75,2011-12-01,5,5,5,555,Champions
14181.0,402,2,310.55,2011-12-01,1,2,2,122,Others
14182.0,435,5,660.07,2011-12-01,1,4,3,143,Others
14183.0,403,2,286.29,2011-12-01,1,2,2,122,Others
14184.0,58,1,452.89,2011-12-01,3,1,2,312,Others
14185.0,323,1,197.65,2011-12-01,2,1,1,211,At Risk
14186.0,419,5,1550.63,2011-12-01,1,4,4,144,Others
14187.0,465,1,123.5,2011-12-01,1,1,1,111,Hibernating
14188.0,0,10,2018.91,2011-12-01,5,4,4,544,Loyal Customers
14189.0,0,24,5463.06,2011-12-01,5,5,5,555,Champions
14190.0,658,1,79.9,2011-12-01,1,1,1,111,Hibernating
14191.0,2,16,4287.29,2011-12-01,5,5,5,555,Champions
14192.0,380,1,293.74,2011-12-01,2,1,2,212,Others
14193.0,59,3,1210.19,2011-12-01,3,3,4,334,Others
14194.0,1,53,17958.77,2011-12-01,5,5,5,555,Champions
14195.0,193,10,2381.24,2011-12-01,2,4,4,244,Others
14196.0,98,1,335.52,2011-12-01,3,1,2,312,Others
14197.0,402,1,390.05,2011-12-01,1,1,2,112,Hibernating
14198.0,10,12,1535.78,2011-12-01,5,5,4,554,Loyal Customers
14199.0,210,6,916.5,2011-12-01,2,4,3,243,Others
14200.0,609,1,379.2,2011-12-01,1,1,2,112,Hibernating
14201.0,52,12,1134.14,2011-12-01,4,5,3,453,Frequent Buyers
14202.0,373,3,847.76,2011-12-01,2,3,3,233,Others
14203.0,389,1,339.34,2011-12-01,2,1,2,212,Others
14204.0,414,3,901.9300000000001,2011-12-01,1,3,3,133,Others
14205.0,2,12,1908.3799999999999,2011-12-01,5,5,4,554,Loyal Customers
14206.0,231,5,1145.21,2011-12-01,2,4,3,243,Others
14207.0,679,1,157.8,2011-12-01,1,1,1,111,Hibernating
14208.0,86,2,567.05,2011-12-01,3,2,2,322,Others
14209.0,2,19,4937.37,2011-12-01,5,5,5,555,Champions
14210.0,83,21,5814.320000000001,2011-12-01,3,5,5,355,Frequent Buyers
14211.0,45,26,4301.6900000000005,2011-12-01,4,5,5,455,Frequent Buyers
14212.0,81,2,2190.14,2011-12-01,3,2,4,324,Others
14214.0,22,7,1000.23,2011-12-01,4,4,3,443,Others
14215.0,3,10,3404.53,2011-12-01,5,4,5,545,Loyal Customers
14216.0,0,5,2004.14,2011-12-01,5,4,4,544,Loyal Customers
14217.0,1,32,3112.39,2011-12-01,5,5,5,555,Champions
14218.0,34,1,169.48000000000002,2011-12-01,4,1,1,411,At Risk
14219.0,401,2,543.89,2011-12-01,1,2,2,122,Others
14220.0,239,4,1515.0,2011-12-01,2,3,4,234,Others
14221.0,34,19,6506.59,2011-12-01,4,5,5,455,Frequent Buyers
14222.0,169,1,683.17,2011-12-01,3,1,3,313,Others
14223.0,84,4,975.23,2011-12-01,3,3,3,333,Others
14224.0,102,9,1897.9,2011-12-01,3,4,4,344,Others
14225.0,426,5,2015.1200000000001,2011-12-01,1,4,4,144,Others
14226.0,20,9,2967.78,2011-12-01,4,4,5,445,Big Spenders
14227.0,18,22,6327.31,2011-12-01,4,5,5,455,Frequent Buyers
14228.0,429,3,745.5,2011-12-01,1,3,3,133,Others
14229.0,43,11,2468.99,2011-12-01,4,5,4,454,Frequent Buyers
14230.0,427,3,979.8000000000001,2011-12-01,1,3,3,133,Others
14231.0,171,6,1131.97,2011-12-01,3,4,3,343,Others
14232.0,23,8,2043.93,2011-12-01,4,4,4,444,Others
14233.0,35,10,2766.96,2011-12-01,4,4,4,444,Others
14234.0,14,4,775.46,2011-12-01,5,3,3,533,Loyal Customers
14235.0,2,10,4666.99,2011-12-01,5,4,5,545,Loyal Customers
14236.0,72,7,1732.74,2011-12-01,3,4,4,344,Others
14237.0,365,3,627.04,2011-12-01,2,3,3,233,Others
14238.0,318,3,434.23,2011-12-01,2,3,2,232,Others
14239.0,35,24,4203.72,2011-12-01,4,5,5,455,Frequent Buyers
14240.0,22,3,1247.49,2011-12-01,4,3,4,434,Others
14241.0,175,2,333.7,2011-12-01,3,2,2,322,Others
14242.0,226,2,280.55,2011-12-01,2,2,2,222,Others
14243.0,0,23,7365.360000000001,2011-12-01,5,5,5,555,Champions
14244.0,651,2,354.82,2011-12-01,1,2,2,122,Others
14245.0,168,5,1677.48,2011-12-01,3,4,4,344,Others
14246.0,102,3,1474.06,2011-12-01,3,3,4,334,Others
14247.0,270,6,769.71,2011-12-01,2,4,3,243,Others
14248.0,310,3,1032.95,2011-12-01,2,3,3,233,Others
14249.0,402,12,5625.461,2011-12-01,1,5,5,155,Frequent Buyers
14250.0,81,1,1228.83,2011-12-01,3,1,4,314,Others
14251.0,2,4,2397.42,2011-12-01,5,3,4,534,Loyal Customers
14252.0,373,1,350.99,2011-12-01,2,1,2,212,Others
14253.0,485,2,363.40000000000003,2011-12-01,1,2,2,122,Others
14254.0,424,1,601.03,2011-12-01,1,1,3,113,Hibernating
14256.0,246,9,2397.34,2011-12-01,2,4,4,244,Others
14257.0,43,10,5942.0,2011-12-01,4,4,5,445,Big Spenders
14258.0,1,32,31027.35,2011-12-01,5,5,5,555,Champions
14259.0,133,1,120.0,2011-12-01,3,1,1,311,At Risk
14260.0,463,3,824.28,2011-12-01,1,3,3,133,Others
14261.0,42,2,1163.45,2011-12-01,4,2,3,423,Others
14262.0,0,8,2618.23,2011-12-01,5,4,4,544,Loyal Customers
14263.0,415,1,322.93,2011-12-01,1,1,2,112,Hibernating
14264.0,146,8,1461.3600000000001,2011-12-01,3,4,4,344,Others
14265.0,101,4,1373.35,2011-12-01,3,3,4,334,Others
14266.0,420,1,40.56,2011-12-01,1,1,1,111,Hibernating
14267.0,142,9,1259.19,2011-12-01,3,4,4,344,Others
14268.0,462,1,354.85,2011-12-01,1,1,2,112,Hibernating
14269.0,427,2,261.68,2011-12-01,1,2,1,121,Others
14270.0,323,1,492.65000000000003,2011-12-01,2,1,2,212,Others
14271.0,217,2,219.13,2011-12-01,2,2,1,221,Others
14272.0,65,4,920.81,2011-12-01,3,3,3,333,Others
14273.0,43,4,559.97,2011-12-01,4,3,2,432,Others
14274.0,678,1,256.6,2011-12-01,1,1,1,111,Hibernating
14275.0,387,6,1189.3799999999999,2011-12-01,2,4,3,243,Others
14276.0,80,13,1929.32,2011-12-01,3,5,4,354,Frequent Buyers
14277.0,7,14,4324.469999999999,2011-12-01,5,5,5,555,Champions
14278.0,401,1,205.83,2011-12-01,1,1,1,111,Hibernating
14279.0,512,2,191.86,2011-12-01,1,2,1,121,Others
14280.0,188,1,134.04,2011-12-01,2,1,1,211,At Risk
14281.0,400,1,245.15,2011-12-01,2,1,1,211,At Risk
14282.0,0,25,7757.36,2011-12-01,5,5,5,555,Champions
14283.0,455,4,628.44,2011-12-01,1,3,3,133,Others
14284.0,22,4,1282.85,2011-12-01,4,3,4,434,Others
14285.0,13,9,3158.6400000000003,2011-12-01,5,4,5,545,Loyal Customers
14286.0,15,12,8396.7,2011-12-01,5,5,5,555,Champions
14287.0,0,4,151.23,2011-12-01,5,3,1,531,Loyal Customers
14288.0,204,2,413.85,2011-12-01,2,2,2,222,Others
14289.0,0,6,911.26,2011-12-01,5,4,3,543,Loyal Customers
14290.0,3,14,4208.93,2011-12-01,5,5,5,555,Champions
14291.0,49,23,7286.71,2011-12-01,4,5,5,455,Frequent Buyers
14292.0,27,25,8474.58,2011-12-01,4,5,5,455,Frequent Buyers
14293.0,139,9,2867.1800000000003,2011-12-01,3,4,5,345,Big Spenders
14294.0,399,1,375.34000000000003,2011-12-01,2,1,2,212,Others
14295.0,32,8,2316.06,2011-12-01,4,4,4,444,Others
14296.0,405,3,448.45,2011-12-01,1,3,2,132,Others
14297.0,9,6,1284.06,2011-12-01,5,4,4,544,Loyal Customers
14298.0,0,83,91154.17,2011-12-01,5,5,5,555,Champions
14299.0,0,41,12827.77,2011-12-01,5,5,5,555,Champions
14300.0,10,1,43.2,2011-12-01,5,1,1,511,Loyal Customers
14301.0,99,7,1956.23,2011-12-01,3,4,4,344,Others
14302.0,422,3,742.9000000000001,2011-12-01,1,3,3,133,Others
14303.0,399,2,277.94,2011-12-01,2,2,1,221,Others
14304.0,214,5,1523.81,2011-12-01,2,4,4,244,Others
14305.0,63,5,1803.76,2011-12-01,3,4,4,344,Others
14306.0,43,7,3141.5,2011-12-01,4,4,5,445,Big Spenders
14307.0,80,11,5063.08,2011-12-01,3,5,5,355,Frequent Buyers
14309.0,0,12,3747.96,2011-12-01,5,5,5,555,Champions
14310.0,424,1,492.1,2011-12-01,1,1,2,112,Hibernating
14311.0,217,3,435.90000000000003,2011-12-01,2,3,2,232,Others
14312.0,38,11,3090.29,2011-12-01,4,5,5,455,Frequent Buyers
14314.0,98,3,221.89999999999998,2011-12-01,3,3,1,331,Others
14315.0,13,10,3168.7200000000003,2011-12-01,5,4,5,545,Loyal Customers
14316.0,414,6,1355.34,2011-12-01,1,4,4,144,Others
14317.0,56,1,508.58,2011-12-01,3,1,2,312,Others
14318.0,452,1,158.02,2011-12-01,1,1,1,111,Hibernating
14319.0,416,2,476.95000000000005,2011-12-01,1,2,2,122,Others
14320.0,198,7,1204.1200000000001,2011-12-01,2,4,4,244,Others
14321.0,2,8,2198.58,2011-12-01,5,4,4,544,Loyal Customers
14322.0,419,6,384.3,2011-12-01,1,4,2,142,Others
14323.0,106,4,574.26,2011-12-01,3,3,2,332,Others
14324.0,401,2,701.61,2011-12-01,1,2,3,123,Others
14325.0,561,1,245.48000000000002,2011-12-01,1,1,1,111,Hibernating
14326.0,226,4,923.98,2011-12-01,2,3,3,233,Others
14327.0,155,6,1894.93,2011-12-01,3,4,4,344,Others
14329.0,0,28,9735.52,2011-12-01,5,5,5,555,Champions
14330.0,615,1,200.63,2011-12-01,1,1,1,111,Hibernating
14331.0,116,2,462.66,2011-12-01,3,2,2,322,Others
14332.0,14,5,1943.51,2011-12-01,5,4,4,544,Loyal Customers
14333.0,56,2,351.45,2011-12-01,3,2,2,322,Others
14334.0,8,14,4292.9800000000005,2011-12-01,5,5,5,555,Champions
14335.0,8,2,468.26,2011-12-01,5,2,2,522,Loyal Customers
14336.0,8,4,1614.91,2011-12-01,5,3,4,534,Loyal Customers
14338.0,150,5,894.1,2011-12-01,3,4,3,343,Others
14339.0,226,5,600.66,2011-12-01,2,4,2,242,Others
14340.0,210,1,134.7,2011-12-01,2,1,1,211,At Risk
14341.0,37,20,4443.47,2011-12-01,4,5,5,455,Frequent Buyers
14342.0,13,9,842.74,2011-12-01,5,4,3,543,Loyal Customers
14343.0,413,4,1088.91,2011-12-01,1,3,3,133,Others
14344.0,119,20,3333.7000000000003,2011-12-01,3,5,5,355,Frequent Buyers
14345.0,30,1,108.98,2011-12-01,4,1,1,411,At Risk
14346.0,112,5,2315.75,2011-12-01,3,4,4,344,Others
14347.0,728,1,82.60000000000001,2011-12-01,1,1,1,111,Hibernating
14348.0,252,1,409.57,2011-12-01,2,1,2,212,Others
14349.0,2,1,133.5,2011-12-01,5,1,1,511,Loyal Customers
14350.0,262,4,947.8,2011-12-01,2,3,3,233,Others
14351.0,156,1,51.0,2011-12-01,3,1,1,311,At Risk
14352.0,149,4,1078.96,2011-12-01,3,3,3,333,Others
14353.0,207,3,376.5,2011-12-01,2,3,2,232,Others
14354.0,22,1,87.78,2011-12-01,4,1,1,411,At Risk
14355.0,357,3,1014.45,2011-12-01,2,3,3,233,Others
14356.0,52,4,666.9399999999999,2011-12-01,4,3,3,433,Others
14357.0,35,1,225.77,2011-12-01,4,1,1,411,At Risk
14358.0,381,3,384.3,2011-12-01,2,3,2,232,Others
14359.0,11,6,882.58,2011-12-01,5,4,3,543,Loyal Customers
14360.0,23,4,2128.23,2011-12-01,4,3,4,434,Others
14361.0,570,1,214.71,2011-12-01,1,1,1,111,Hibernating
14362.0,14,1,161.2,2011-12-01,5,1,1,511,Loyal Customers
14363.0,394,2,227.47000000000003,2011-12-01,2,2,1,221,Others
14364.0,100,8,3717.35,2011-12-01,3,4,5,345,Big Spenders
14365.0,386,2,634.68,2011-12-01,2,2,3,223,Others
14366.0,517,1,136.0,2011-12-01,1,1,1,111,Hibernating
14367.0,0,19,9167.82,2011-12-01,5,5,5,555,Champions
14368.0,311,1,155.0,2011-12-01,2,1,1,211,At Risk
14369.0,634,2,469.13,2011-12-01,1,2,2,122,Others
14370.0,442,9,1092.13,2011-12-01,1,4,3,143,Others
14371.0,287,1,100.5,2011-12-01,2,1,1,211,At Risk
14372.0,435,3,830.1800000000001,2011-12-01,1,3,3,133,Others
14373.0,350,1,76.55,2011-12-01,2,1,1,211,At Risk
14374.0,533,1,108.0,2011-12-01,1,1,1,111,Hibernating
14375.0,177,3,1132.99,2011-12-01,3,3,3,333,Others
14376.0,675,1,215.46,2011-12-01,1,1,1,111,Hibernating
14377.0,183,2,617.05,2011-12-01,3,2,3,323,Others
14378.0,613,1,131.25,2011-12-01,1,1,1,111,Hibernating
14379.0,36,4,1268.91,2011-12-01,4,3,4,434,Others
14381.0,44,2,631.34,2011-12-01,4,2,3,423,Others
14382.0,18,3,1240.85,2011-12-01,4,3,4,434,Others
14383.0,30,3,1247.69,2011-12-01,4,3,4,434,Others
14384.0,492,1,58.5,2011-12-01,1,1,1,111,Hibernating
14385.0,1,3,202.10999999999999,2011-12-01,5,3,1,531,Loyal Customers
14386.0,288,1,142.4,2011-12-01,2,1,1,211,At Risk
14387.0,24,3,1770.56,2011-12-01,4,3,4,434,Others
14388.0,0,20,6589.3,2011-12-01,5,5,5,555,Champions
14389.0,0,11,1821.07,2011-12-01,5,5,4,554,Loyal Customers
14390.0,2,18,6323.33,2011-12-01,5,5,5,555,Champions
14391.0,568,1,135.6,2011-12-01,1,1,1,111,Hibernating
14392.0,424,1,266.4,2011-12-01,1,1,1,111,Hibernating
14393.0,210,1,67.95,2011-12-01,2,1,1,211,At Risk
14394.0,556,1,93.8,2011-12-01,1,1,1,111,Hibernating
14395.0,37,23,7601.82,2011-12-01,4,5,5,455,Frequent Buyers
14396.0,57,7,2121.93,2011-12-01,3,4,4,344,Others
14397.0,3,20,2160.01,2011-12-01,5,5,4,554,Loyal Customers
14398.0,393,2,707.79,2011-12-01,2,2,3,223,Others
14399.0,386,9,2098.16,2011-12-01,2,4,4,244,Others
14400.0,133,5,1703.0,2011-12-01,3,4,4,344,Others
14401.0,21,24,6349.62,2011-12-01,4,5,5,455,Frequent Buyers
14402.0,644,1,285.6,2011-12-01,1,1,2,112,Hibernating
14403.0,122,9,1822.76,2011-12-01,3,4,4,344,Others
14404.0,25,15,2800.11,2011-12-01,4,5,4,454,Frequent Buyers
14405.0,378,1,195.0,2011-12-01,2,1,1,211,At Risk
14406.0,111,1,156.75,2011-12-01,3,1,1,311,At Risk
14407.0,99,9,2111.08,2011-12-01,3,4,4,344,Others
14408.0,2,11,4109.77,2011-12-01,5,5,5,555,Champions
14409.0,63,10,3453.69,2011-12-01,3,4,5,345,Big Spenders
14410.0,7,17,2122.37,2011-12-01,5,5,4,554,Loyal Customers
14411.0,302,1,1063.0,2011-12-01,2,1,3,213,Others
14412.0,27,4,1417.49,2011-12-01,4,3,4,434,Others
14413.0,354,4,770.37,2011-12-01,2,3,3,233,Others
14414.0,83,9,2387.48,2011-12-01,3,4,4,344,Others
14415.0,11,31,10819.18,2011-12-01,5,5,5,555,Champions
14416.0,14,2,490.22,2011-12-01,5,2,2,522,Loyal Customers
14417.0,379,1,604.2,2011-12-01,2,1,3,213,Others
14418.0,17,2,1039.9,2011-12-01,4,2,3,423,Others
14419.0,2,7,1260.91,2011-12-01,5,4,4,544,Loyal Customers
14420.0,77,7,1627.72,2011-12-01,3,4,4,344,Others
14421.0,49,7,2456.62,2011-12-01,4,4,4,444,Others
14422.0,9,20,9818.91,2011-12-01,5,5,5,555,Champions
14423.0,210,4,914.96,2011-12-01,2,3,3,233,Others
14424.0,9,1,322.08,2011-12-01,5,1,2,512,Loyal Customers
14425.0,419,5,635.89,2011-12-01,1,4,3,143,Others
14426.0,10,27,11103.97,2011-12-01,5,5,5,555,Champions
14427.0,42,4,1263.52,2011-12-01,4,3,4,434,Others
14428.0,28,6,1028.28,2011-12-01,4,4,3,443,Others
14429.0,395,1,516.28,2011-12-01,2,1,2,212,Others
14430.0,503,5,956.4000000000001,2011-12-01,1,4,3,143,Others
14431.0,290,5,2541.6,2011-12-01,2,4,4,244,Others
14432.0,1,6,2255.51,2011-12-01,5,4,4,544,Loyal Customers
14433.0,457,1,289.6,2011-12-01,1,1,2,112,Hibernating
14434.0,13,6,1372.8,2011-12-01,5,4,4,544,Loyal Customers
14435.0,493,1,90.42,2011-12-01,1,1,1,111,Hibernating
14436.0,90,2,271.7,2011-12-01,3,2,1,321,Others
14437.0,135,7,829.94,2011-12-01,3,4,3,343,Others
14438.0,298,1,131.9,2011-12-01,2,1,1,211,At Risk
14439.0,311,5,9443.04,2011-12-01,2,4,5,245,Big Spenders
14440.0,0,15,6526.83,2011-12-01,5,5,5,555,Champions
14441.0,13,18,4055.89,2011-12-01,5,5,5,555,Champions
14442.0,190,11,5276.27,2011-12-01,2,5,5,255,Frequent Buyers
14443.0,45,8,2351.58,2011-12-01,4,4,4,444,Others
14444.0,448,1,132.04,2011-12-01,1,1,1,111,Hibernating
14445.0,447,1,221.65,2011-12-01,1,1,1,111,Hibernating
14446.0,20,4,1044.22,2011-12-01,4,3,3,433,Others
14447.0,10,6,1711.73,2011-12-01,5,4,4,544,Loyal Customers
14448.0,1,2,375.35,2011-12-01,5,2,2,522,Loyal Customers
14449.0,10,8,2482.8,2011-12-01,5,4,4,544,Loyal Customers
14450.0,172,7,1128.44,2011-12-01,3,4,3,343,Others
14451.0,52,18,3265.59,2011-12-01,4,5,5,455,Frequent Buyers
14452.0,2,4,665.59,2011-12-01,5,3,3,533,Loyal Customers
14453.0,182,1,119.93,2011-12-01,3,1,1,311,At Risk
14454.0,368,6,970.7,2011-12-01,2,4,3,243,Others
